property_id,price,beds,baths,size(sqft),cluster,latitude,longitude,dist_P (mi.),dist_S (mi.),dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.),features
M9641175269,369990,2,4,2254,1,40.034144,-74.228392,4.019528397222363,0.4813783238989714,0.9026721693621688,3.622792884621708,1732,"basement, two_or_more_stories"
M9745727165,779000,5,4,4035,1,40.010737,-74.208061,2.062102612476658,1.5000445555686028,0.7359624565511137,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9764053608,1110000,6,5,5525,1,40.012562,-74.208657,2.181615690219015,1.383035283929113,0.8204997866619186,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9768551846,730000,4,4,3142,1,40.012397,-74.208601,2.170690775891479,1.3935952889645564,0.812423579563961,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9769813653,874000,5,4,4035,1,40.012548,-74.208511,2.176050311365148,1.3890539783402676,0.8238639201715406,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9917601040,1049000,6,5,5525,1,40.012238,-74.208634,2.1630504840241023,1.4006724406914002,0.8021782587689457,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9923118427,844000,5,4,3918,1,40.012558,-74.208473,2.1753577328123845,1.389922231417006,0.825548063134327,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9928854690,989900,6,5,5525,1,40.009476,-74.20651,1.9413454855091947,1.621041916344632,0.731039219080892,3.622792884621708,1732,"basement, garage_2_or_more"
M9937226453,1059000,6,5,5525,1,40.011357,-74.204195,1.9737797253603853,1.6118371333737225,0.9118603913747344,3.622792884621708,1732,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9939242085,779000,5,4,4035,1,40.010012,-74.206958,1.985548005379002,1.576964012952291,0.7387567696603661,3.622792884621708,1732,"basement, garage_2_or_more"
M9949368587,764000,5,4,3428,1,40.012479,-74.208461,2.17060383921196,1.394424268520447,0.8212814956009319,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9969507043,695000,4,4,2980,1,40.012536,-74.20866,2.18028272044152,1.3842702944632452,0.8188838866643883,3.622792884621708,1732,"basement, garage_2_or_more, two_or_more_stories"
M9975791063,724900,4,4,2900,1,40.001101,-74.216805,1.9994654877089169,1.8861885090478332,0.0922455558932192,3.622792884621708,1732,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5018785739,349000,3,3,1912,1,39.783588,-74.201835,0.52501880595542,0.3579895155123849,0.5689159979088768,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5048695953,359000,2,1,1502,1,39.794418,-74.199995,0.2957382844248112,0.2836944215870249,0.2705580945827202,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5107553214,239900,3,1,1096,0,39.808174,-74.192608,1.2522961725492106,1.3149802780493525,1.2098070228235005,1.3658185309649542,263,"garage_1_or_more, single_story"
M5128194999,399000,3,3,2673,1,39.781165,-74.225885,1.6628002191431344,1.4498462183163707,1.6969101227994143,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5170010934,159900,3,1,1008,0,39.803291,-74.190007,0.9801329152117028,1.0915633910072169,0.9362095103544836,1.3658185309649542,263,single_story
M5171505760,500000,3,3,3081,1,39.786361,-74.219757,1.231983053921272,1.014737694499595,1.2612769009508034,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5228243265,699000,3,2,2097,1,39.796563,-74.18397,0.8636877046768946,1.0648870076041486,0.8273356025393626,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M5248083084,329900,4,3,2148,1,39.789834,-74.183231,0.7971641215186734,0.9795777554485214,0.780065977090928,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M5253864196,429900,2,2,2118,0,39.780617,-74.217699,1.2823342524949082,1.064916227984012,1.320489901580348,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, single_story"
M5328339586,355000,5,3,2758,1,39.786426,-74.188475,0.5818332826055153,0.7086748910210783,0.584422805920371,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5331111604,199900,3,1,1070,0,39.787923,-74.1886,0.5331587898923376,0.6858958698804455,0.5286911770797498,1.3658185309649542,263,single_story
M5348910386,999000,6,5,3671,1,39.774178,-74.186353,1.2880382374311703,1.2885319913543387,1.3126830831362324,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5359023795,369600,3,3,1789,0,39.776205,-74.190313,1.067678391986209,1.047292569260879,1.096339871190855,1.3658185309649542,263,"garage_1_or_more, single_story"
M5365021502,374900,2,2,1675,0,39.780659,-74.219342,1.3577000961522068,1.1407320212521468,1.3950252587564769,1.3658185309649542,263,"garage_1_or_more, single_story"
M5384170601,525000,3,3,2783,1,39.778403,-74.221669,1.547206400446852,1.329728864459637,1.585527033801019,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5412090497,279900,4,2,1416,0,39.777683,-74.198959,0.8864142531007261,0.7723530073560304,0.926859938407838,1.3658185309649542,263,"garage_1_or_more, single_story"
M5432773095,235000,4,2,1404,0,39.773543,-74.203812,1.2149180473633918,1.0592087300513993,1.2579405717201857,1.3658185309649542,263,single_story
M5581653744,1390000,7,4,8500,1,39.7879,-74.312118,6.243952824231255,3.614709751301752,6.265573604198156,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5702270209,769900,4,4,2500,1,39.785208,-74.211054,0.8101450074888039,0.5948228833700419,0.8462765543917385,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5747849454,449900,2,2,2291,0,39.782921,-74.232643,1.9725752664845888,1.1679539479440857,2.002815386673145,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, single_story"
M5757971973,475000,3,3,3068,1,39.781643,-74.211841,0.979998117229686,0.7634539413615015,1.020367796044434,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5816896245,480000,3,3,3068,1,39.781523,-74.231217,1.926418366637165,1.2918486806114229,1.95847866674866,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5868280905,465000,3,3,3068,1,39.780033,-74.236118,2.2128879570903264,1.225251556091954,2.245071005802161,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5899865641,749000,4,2,4530,0,39.793362,-74.232047,1.8799252935481847,0.8138782924018276,1.8965536169122053,1.3658185309649542,263,"basement, garage_1_or_more, garage_2_or_more, single_story"
M5901728938,600000,3,2,1700,0,39.800695,-74.18129,1.143859646839672,1.326013811679943,1.1039816976775718,1.3658185309649542,263,"garage_1_or_more, single_story"
M5962248829,675000,5,4,2827,1,39.806854,-74.178077,1.560213478071914,1.7195929453421328,1.518019434248197,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M5965863625,499900,3,3,1531,1,39.802286,-74.17901,1.309575790884515,1.4898520404376627,1.269537045522969,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5983432331,189900,2,1,872,0,39.808082,-74.197733,1.2133579271415398,1.2272640605467529,1.1745351821572478,1.3658185309649542,263,single_story
M6034656555,195000,3,2,1200,0,39.802793,-74.188757,0.9818168486805294,1.107413678636178,0.9379144901899512,1.3658185309649542,263,single_story
M6046970763,339000,5,3,2340,0,39.807016,-74.181901,1.432959744501591,1.575150719056603,1.3896534181826454,1.3658185309649542,263,"garage_1_or_more, single_story"
M6089081278,299000,4,3,1792,0,39.801068,-74.185791,0.981037888456168,1.140308214514443,0.9385181432417976,1.3658185309649542,263,single_story
M6107453388,174900,4,1,1540,1,39.802563,-74.183172,1.1539660513402044,1.3163551571011072,1.1118247314647216,1.3658185309649542,263,two_or_more_stories
M6127316135,229900,3,1,960,0,39.799952,-74.193084,0.7014992219027119,0.8064464646260217,0.6578144330530349,1.3658185309649542,263,single_story
M6138472990,299900,2,3,1538,1,39.786792,-74.184669,0.7615317703889857,0.9082332530942367,0.7566426486334962,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6174760755,899000,5,3,3315,1,39.799681,-74.179684,1.175029637514855,1.3680439231623542,1.1370691143372418,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6202002159,234900,3,2,1552,0,39.80139,-74.191403,0.8289561912011235,0.9410162650974844,0.7850591646380296,1.3658185309649542,263,single_story
M6203231935,425000,3,2,1902,0,39.796388,-74.185675,0.7771726046490842,0.9746480533916896,0.739771826892191,1.3658185309649542,263,"garage_1_or_more, single_story"
M6290466432,185000,3,1,1080,0,39.776372,-74.201934,1.0003480855021083,0.8549118974056724,1.0429305479534792,1.3658185309649542,263,"garage_1_or_more, single_story"
M6357699267,379900,4,4,3200,1,39.773145,-74.187286,1.3279760903535414,1.3149657923733682,1.3547111723285157,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M6393551366,579900,3,3,3100,1,39.783592,-74.229632,1.8017833205267664,1.2502446003133,1.8320286074984395,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6465053336,384900,2,2,1654,0,39.786489,-74.21889,1.1838889570838165,0.9668821841316592,1.213264889155023,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, single_story"
M6519181858,249900,3,2,1356,1,39.802836,-74.181423,1.2349462258242494,1.40332249575566,1.1934181732680835,1.3658185309649542,263,two_or_more_stories
M6744869480,469000,3,3,3068,1,39.784808,-74.227799,1.6839573940583803,1.2751007303570607,1.7131850986712451,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6750819619,249900,3,2,1265,0,39.789754,-74.186578,0.6152442600633347,0.7969918710584237,0.5995345345541031,1.3658185309649542,263,single_story
M6873874910,449000,3,3,2493,1,39.787308,-74.22794,1.659912800585102,1.174860132480969,1.6856703099596462,1.3658185309649542,263,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6892164692,339900,3,3,1850,1,39.800899,-74.184351,1.0270874308943696,1.1952710782504452,0.9853884847582248,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M9482168535,359000,4,3,2200,1,39.789533,-74.187154,0.5854462890332374,0.764431974621033,0.5710810845175385,1.3658185309649542,263,"garage_1_or_more, two_or_more_stories"
M5020313643,350000,5,2,1940,1,39.935022,-74.203068,1.212198825860234,1.0092427045605323,0.3725976029288913,2.234495246717972,3983,two_or_more_stories
M5070622665,269900,3,2,1584,0,39.939579,-74.195842,1.6285489828894262,1.1485479296298238,0.6654493245406546,2.234495246717972,3983,"garage_1_or_more, single_story"
M5096117645,265000,3,2,1056,0,39.925287,-74.196097,0.7993815599758145,0.2569853167439483,0.3996905289499304,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M5128166355,235000,3,2,1451,0,39.930351,-74.195118,1.0916175998993596,0.5194031599174855,0.2422229139797398,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M5333856688,399000,4,3,2160,1,39.92347,-74.201823,0.4921001870296312,0.525059090526155,0.493490563227803,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5456034868,379900,5,4,2900,1,39.935943,-74.186871,1.6760353771097605,0.927508611560346,0.7913252090691086,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5487715170,249900,3,1,960,0,39.935998,-74.202177,1.2879532729386736,1.0381881878107988,0.4124105830338507,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M5660266113,449000,4,3,2427,1,39.936899,-74.18797,1.6879250398378949,0.9743578939563872,0.7756048110950511,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5722835631,275000,3,2,1411,0,39.932031,-74.199694,1.066901305493214,0.7345462258964294,0.1132802279585526,2.234495246717972,3983,"basement, single_story"
M5731593127,329000,2,2,1335,0,39.936905,-74.181337,1.934723724136251,1.117647421030384,1.091430563323886,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M5798560026,299900,3,2,1248,0,39.929691,-74.206918,0.823018413283197,0.9199227199498888,0.4049815776258335,2.234495246717972,3983,single_story
M5799379877,350000,3,2,1500,0,39.921734,-74.204999,0.2997441013900625,0.4564513513863952,0.6673507931330743,2.234495246717972,3983,"garage_1_or_more, single_story"
M5868582732,450000,4,3,2652,1,39.917563,-74.205755,0.0818976481137769,0.1657532653543983,0.947805727482906,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5893998105,289000,3,1,1204,0,39.9222,-74.202535,0.3992572963195517,0.5222195973305743,0.5882813521691069,2.234495246717972,3983,"garage_1_or_more, single_story"
M5978992090,329900,3,3,1676,1,39.919091,-74.203772,0.2099258875902783,0.2984740768170079,0.8131338460015621,2.234495246717972,3983,"garage_1_or_more, two_or_more_stories"
M5995799030,244900,2,1,744,0,39.939149,-74.182083,2.0155796524073133,1.232719449023661,1.1291461422546738,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M6005488175,289000,3,1,1254,0,39.921034,-74.202,0.3639872151278522,0.4619718666446789,0.6594362616972638,2.234495246717972,3983,single_story
M6180822508,269900,3,2,1215,0,39.938994,-74.197845,1.551843367873413,1.1334701864997203,0.600759936410543,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M6306296937,329000,5,1,1080,0,39.933303,-74.201805,1.112276248491736,0.8728510464632149,0.2354191619790988,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6316172412,239900,3,1,912,0,39.927529,-74.203807,0.6991481422044095,0.7004515309021031,0.3049185652503839,2.234495246717972,3983,"basement, single_story"
M6433634662,270000,3,2,1032,0,39.934423,-74.205645,1.1526121820574733,1.067394245970973,0.4335029751452071,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M6628274679,269000,3,2,1807,0,39.929017,-74.196328,0.9783673926726556,0.4609991573148694,0.2000987468358962,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M6654621701,294900,3,1,1056,0,39.933226,-74.189877,1.4268743261321934,0.7046176941096507,0.5633648665923575,2.234495246717972,3983,single_story
M6800076972,269990,3,1,916,0,39.941821,-74.193945,1.811447919557972,1.28949972496861,0.8459152833114144,2.234495246717972,3983,"garage_1_or_more, single_story"
M6923688103,1250000,5,4,4318,0,39.945526,-74.190598,2.1198843249306543,1.5441948783231467,1.153006634034188,2.234495246717972,3983,"garage_1_or_more, garage_2_or_more, single_story"
M6928589538,200000,4,1,1280,0,39.931872,-74.197199,1.1169188236893357,0.6584517391460674,0.1641584435326411,2.234495246717972,3983,single_story
M6944519765,710000,4,3,2088,1,39.944436,-74.190043,2.0657705941649422,1.4712441923959183,1.099349895424046,2.234495246717972,3983,"garage_1_or_more, two_or_more_stories"
M6958365026,405000,5,2,2254,1,39.933143,-74.196625,1.2088178020899123,0.7282368419882297,0.2481543070097971,2.234495246717972,3983,"basement, garage_1_or_more, two_or_more_stories"
M6970978584,239900,3,1,1232,0,39.924859,-74.204181,0.5170196430454179,0.6635876680734779,0.4578541210254567,2.234495246717972,3983,"basement, garage_1_or_more, single_story"
M9121137070,449000,4,3,2427,1,39.937016,-74.188321,1.682416801373295,0.977857901512026,0.7648534155375443,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9856291591,359000,3,2,1807,0,39.929011,-74.195817,0.9952703258830928,0.4476933370193787,0.2252233042272669,2.234495246717972,3983,"basement, garage_1_or_more, garage_2_or_more, single_story"
M5021344494,129000,2,1,836,0,40.012882,-74.275247,1.269000403704784,0.7163160501194881,0.8622532412216691,1.2486649640120735,522,"garage_1_or_more, single_story"
M5065243774,181000,2,2,1602,0,40.015011,-74.277772,1.204261390384526,0.747437425797742,1.0350441797834846,1.2486649640120735,522,"garage_1_or_more, single_story"
M5137367191,56000,2,1,880,0,39.957994,-74.345426,4.266517250978506,1.7753765482365715,3.995657433681207,1.2486649640120735,522,"garage_1_or_more, single_story"
M5180947525,175000,2,2,1101,0,39.962921,-74.351594,4.2345307718914205,1.4604361791506109,4.02177573179051,1.2486649640120735,522,"garage_1_or_more, single_story"
M5235733535,135000,2,2,1558,0,39.956888,-74.351265,4.528290956294525,1.4630521298614103,4.0374998656913,1.2486649640120735,522,"garage_1_or_more, single_story"
M5249947604,169900,2,2,1167,0,39.939996,-74.354939,5.575157979373156,1.8211945572477088,3.1111529301539464,1.2486649640120735,522,"garage_1_or_more, single_story"
M5264667651,295000,2,2,1860,0,39.937917,-74.354723,5.6873992813105065,1.9354325250545352,2.987784603963361,1.2486649640120735,522,"garage_1_or_more, single_story"
M5272846805,299999,2,3,1922,0,39.957942,-74.330501,3.819537763395593,2.5898449956355547,3.813022658509324,1.2486649640120735,522,"garage_1_or_more, garage_2_or_more, single_story"
