property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features
M5510829896,315000,3,3,1900,30 Cherrywood Cir Unit 130,Brick,NJ,8724,-74.137786,40.099809,40,"garage_1_or_more, two_or_more_stories"
M5790681321,315000,3,2,1500,669 E Bay Ave,Barnegat,NJ,8005,-74.221066,39.751697,21,"garage_1_or_more, two_or_more_stories"
M6149395763,315000,2,2,1901,35 Morning Glory Ln,Lakewood,NJ,8701,-74.240142,40.059802,16,"garage_1_or_more, garage_2_or_more, single_story"
M9081214836,315000,3,3,1650,17 S Sailors Quay Dr,Brick,NJ,8723,-74.132457,40.038485,28,"garage_1_or_more, two_or_more_stories"
M6516079522,315000,3,2,1300,204 Fischer Blvd,Toms River,NJ,8753,-74.125001,39.946171,12,single_story
M5461346810,315000,4,2,1140,5 Rickard Ct,Toms River,NJ,8753,-74.15412,39.948562,11,two_or_more_stories
M9382218494,315000,3,3,1660,107 Revival Rd,Brick,NJ,8723,-74.14674,40.061806,55,"garage_1_or_more, two_or_more_stories"
M5421277054,315900,3,2,950,28 Carteret Ave Unit B4,Seaside Heights,NJ,8751,-74.070937,39.946965,35,"basement, single_story"
M5732255691,315900,3,2,1585,637 Knollwood Ter,Brick,NJ,8724,-74.108892,40.116802,113,garage_2_or_more
M9365606108,316990,3,3,1969,9 Farrah Dr,Manahawkin,NJ,8050,-74.282817,39.705902,14,"garage_1_or_more, two_or_more_stories"
M9260385232,317990,3,3,1969,11 Farrah Dr,Manahawkin,NJ,8050,-74.282745,39.705994,14,"garage_1_or_more, two_or_more_stories"
M9155917503,317990,3,3,1969,1 Farrah Dr,Manahawkin,NJ,8050,-74.282757,39.705864,14,"garage_1_or_more, two_or_more_stories"
M6729289351,318000,2,2,1714,23 Weybridge Pl,Manchester,NJ,8759,-74.289477,40.020903,41,"garage_1_or_more, single_story"
M5211940194,318621,3,1,1440,215 Gilford Ave,Island Heights,NJ,8732,-74.147364,39.950613,36,"garage_1_or_more, single_story"
M9398312567,318990,3,3,2224,53 Melanie Way,Manahawkin,NJ,8050,-74.283413,39.705812,42,"garage_1_or_more, two_or_more_stories"
M9844365262,318990,3,3,2224,55 Melanie Way,Manahawkin,NJ,8050,-74.283347,39.705902,25,"garage_1_or_more, two_or_more_stories"
M9780631144,318990,3,3,1969,7 Farrah Dr,Manahawkin,NJ,8050,-74.282536,39.706141,14,"garage_1_or_more, two_or_more_stories"
M6915739085,319000,2,1,1124,56 Dogwood Dr,Jackson,NJ,8527,-74.261878,40.147269,16,"basement, two_or_more_stories"
M6687953014,319000,2,2,1861,6 Mayport Ln,Barnegat,NJ,8005,-74.280359,39.763621,11,"garage_1_or_more, garage_2_or_more, single_story"
M6842498330,319000,3,3,1900,25 Melanie Way,Manahawkin,NJ,8050,-74.282241,39.704902,32,"garage_1_or_more, two_or_more_stories"
M5127349653,319000,4,2,1725,101 Jefferson Dr,Brick,NJ,8724,-74.108641,40.07797,55,two_or_more_stories
M9149854099,319900,3,3,1848,49 Rockingham Way,Manchester,NJ,8759,-74.273881,40.024593,45,"garage_1_or_more, two_or_more_stories"
M6509324236,319900,2,2,1714,20 Normanton Ave,Manchester Township,NJ,8759,-74.291766,40.01502,46,"garage_1_or_more, single_story"
M5970114572,319900,3,3,1929,4604 Galloping Hill Ln,Toms River,NJ,8755,-74.242644,40.041587,9,"garage_1_or_more, two_or_more_stories"
M6717701905,319900,2,2,1902,18 Pierhead Dr,Barnegat,NJ,8005,-74.284389,39.766091,15,"garage_1_or_more, garage_2_or_more, single_story"
M5296344405,319900,2,1,1075,577 Drum Point Rd,Brick,NJ,8723,-74.102072,40.027833,17,single_story
M6040923651,319990,4,3,2167,33 Fawcett Blvd,Barnegat,NJ,8005,-74.283673,39.750658,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5687250844,320000,4,3,1924,1733 Serpentine Dr,Forked River,NJ,8731,-74.2115,39.84839,27,two_or_more_stories
M5700981158,320000,3,2,1920,637 Batchelor St,Toms River,NJ,8753,-74.173698,39.956822,21,"basement, two_or_more_stories"
M5396125969,320000,2,2,1780,71 Eleanor Rd,Manchester,NJ,8759,-74.262283,40.03696,24,"garage_1_or_more, garage_2_or_more, single_story"
M6609559136,320000,3,2,1500,30 Silver Ridge Dr,Toms River,NJ,8755,-74.228089,39.963982,8,"basement, single_story"
M5302877071,320251,3,3,1664,75 Woodchuck Ln,Barnegat,NJ,8005,-74.295082,39.76399,79,"garage_1_or_more, garage_2_or_more, single_story"
P417000604447,320490,3,3,1969,51 Melanie Way,Manahawkin,NJ,8050,-74.28269,39.70536,0,"garage_1_or_more, two_or_more_stories"
M9519029708,321490,3,3,2224,57 Melanie Way,Manahawkin,NJ,8050,-74.283284,39.705982,42,"garage_1_or_more, two_or_more_stories"
M9289359375,321490,3,3,2224,59 Melanie Way,Manahawkin,NJ,8050,-74.283209,39.706068,42,"garage_1_or_more, two_or_more_stories"
M6353896518,321500,3,2,1905,55 Woodchuck Dr,Barnegat,NJ,8005,-74.295313,39.766223,101,"garage_1_or_more, garage_2_or_more, single_story"
M9799093635,322490,3,3,2224,63 Melanie Way,Manahawkin,NJ,8050,-74.283412,39.705933,18,"garage_1_or_more, two_or_more_stories"
M9991635428,323490,3,3,1969,15 Farrah Dr,Manahawkin,NJ,8050,-74.282606,39.706166,14,"garage_1_or_more, two_or_more_stories"
M9594879874,324000,3,3,1930,300 Virtue Rd,Brick,NJ,8723,-74.106142,40.044622,240,"garage_2_or_more, two_or_more_stories"
M9450829316,324000,3,3,1930,308 Virtue Rd,Brick,NJ,8723,-74.131037,40.045349,240,"garage_2_or_more, two_or_more_stories"
M5272238415,324000,3,2,1600,1299 Linda Dr,Toms River,NJ,8753,-74.126061,39.966804,100,basement
M9497313249,324000,3,3,1930,304 Virtue Rd,Brick,NJ,8723,-74.146345,40.062551,240,"garage_2_or_more, two_or_more_stories"
M6923220489,324900,2,2,1276,47 S Sailors Quay Dr Unit 804,Brick,NJ,8723,-74.132425,40.037345,11,"garage_1_or_more, two_or_more_stories"
M6091424845,324900,3,2,2550,20 Lark Ln,Brick,NJ,8724,-74.14847,40.095979,63,"basement, single_story"
M6639331292,324900,3,1,1248,600 12th Ave,Toms River,NJ,8757,-74.272079,40.000762,12,"basement, single_story"
M5323792131,324999,3,3,1440,332 E Lacey Rd Unit 32,Forked River,NJ,8731,-74.179448,39.82868,56,"garage_1_or_more, two_or_more_stories"
M6943272319,325000,2,2,1840,26 Symphony Ave,Bayville,NJ,8721,-74.168111,39.913116,23,"garage_1_or_more, garage_2_or_more, single_story"
M5748214777,325000,4,3,1632,950 Park Crest Rd,Toms River,NJ,8753,-74.197441,39.967001,45,"garage_1_or_more, two_or_more_stories"
M5251528181,325000,3,3,1736,816 Apple Ct,Toms River,NJ,8753,-74.14532,39.972086,26,"basement, two_or_more_stories"
M6641712277,325000,6,3,1336,328 Sumner Ave,Seaside Heights,NJ,8751,-74.07861,39.941974,8,single_story
M5690633821,325000,3,3,2014,983 Continental Ave,Toms River,NJ,8753,-74.164858,40.000429,14,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6923759670,325000,2,2,1730,1486 Sanish Ct,Toms River,NJ,8755,-74.197491,40.026375,15,"garage_1_or_more, single_story"
M5812416475,325000,3,2,1300,1493 Davidson Ave,Brick,NJ,8724,-74.14241,40.082927,29,"garage_1_or_more, single_story"
M6204210999,325000,4,3,1854,329 Enterprise Dr,Forked River,NJ,8731,-74.177447,39.847906,8,"garage_1_or_more, single_story"
M5048599196,325000,2,2,1862,7 Oslo Ct,Toms River,NJ,8757,-74.278042,39.967687,44,"garage_1_or_more, garage_2_or_more, single_story"
M9647528105,325000,3,3,1660,111 Revival Rd,Brick,NJ,8723,-74.146739,40.061805,99,"garage_1_or_more, two_or_more_stories"
M6680834179,325000,3,2,1662,321 Northrop Rd,Brick,NJ,8723,-74.11736,40.035344,49,"garage_1_or_more, single_story"
M6865697405,325000,4,2,1672,286 Privateer Rd,Manahawkin,NJ,8050,-74.293833,39.738134,37,"garage_1_or_more, single_story"
M6534617142,325000,4,1,1322,126 Fisher Ave,Brick,NJ,8723,-74.14178,40.062935,8,"basement, garage_1_or_more, two_or_more_stories"
M6273476830,325000,2,2,1782,96 Halsted Dr,Manchester,NJ,8759,-74.264324,40.044327,21,"garage_1_or_more, single_story"
M6869370223,325000,3,2,1532,15 Roosevelt /B Dr Unit A,Brick,NJ,8724,-74.104626,40.077097,32,single_story
M5167874180,325000,3,2,1300,179 Ocean Gate Dr,Bayville,NJ,8721,-74.151603,39.917799,16,"garage_1_or_more, single_story"
M6823907579,325000,2,2,2050,174 Buckingham Dr N,Manchester,NJ,8759,-74.293511,40.017162,11,"garage_1_or_more, single_story"
M6568302589,325000,3,1,1408,33 Beaumont Dr,Brick,NJ,8723,-74.136186,40.021264,22,single_story
M5985501554,325000,3,2,2010,8 Oakford Ave,New Egypt,NJ,8533,-74.533353,40.06655,31,"basement, two_or_more_stories"
M6584886973,325000,4,2,1590,909 Clubhouse Dr,Forked River,NJ,8731,-74.181817,39.816364,8,single_story
M6766578038,325000,3,2,1383,28 Lenape Trl,Brick,NJ,8724,-74.102624,40.059744,58,single_story
M6817477018,325000,4,2,2202,38 Wintergreen Ave,Brick,NJ,8723,-74.10763,40.047594,27,"basement, two_or_more_stories"
M5303100666,325064,2,2,1865,4 Cougar Ln,Barnegat,NJ,8005,-74.295853,39.764309,101,"garage_1_or_more, single_story"
M5646880456,326000,3,3,1730,504 Outrigger Ln,Manahawkin,NJ,8050,-74.270495,39.739191,8,"garage_1_or_more, garage_2_or_more, single_story"
M9892747289,327000,3,3,1910,213 Revival Rd,Brick,NJ,8723,-74.14674,40.061806,190,"garage_1_or_more, two_or_more_stories"
M9345801522,327000,3,3,1910,201 Revival Rd,Brick,NJ,8723,-74.146752,40.061814,93,"garage_1_or_more, two_or_more_stories"
M9093523978,327000,3,3,1930,309 Discovery Rd,Brick,NJ,8723,-74.146655,40.062222,240,garage_2_or_more
M9320703283,328990,3,3,2224,61 Melanie Way,Manahawkin,NJ,8050,-74.283486,39.705842,39,"garage_1_or_more, two_or_more_stories"
M5454770150,329000,4,3,1932,47 Birdsall St,Barnegat,NJ,8005,-74.218616,39.756515,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6270851951,329000,4,3,3000,340 Leesville Rd,Jackson,NJ,8527,-74.370569,40.1292,54,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5796190566,329000,4,2,1718,7 Citadel Ct,Jackson,NJ,8527,-74.256044,40.121438,38,"garage_1_or_more, two_or_more_stories"
M5870240103,329000,3,2,24873,9 Swain Ave,Toms River,NJ,8755,-74.210648,39.994514,32,"basement, garage_2_or_more"
M6306296937,329000,5,1,1080,700 Halliard Ave,Beachwood,NJ,8722,-74.201805,39.933303,116,"basement, garage_1_or_more, garage_2_or_more, single_story"
M5731593127,329000,2,2,1335,709 Barnegat Blvd,Beachwood,NJ,8722,-74.181337,39.936905,12,"basement, garage_1_or_more, single_story"
M5035353736,329000,3,3,1400,123 Liverpool Ct Unit 1000,Lakewood,NJ,8701,-74.223122,40.069909,86,"basement, two_or_more_stories"
M6527114093,329000,2,3,1510,21 N Pier,Brick,NJ,8723,-74.130545,40.037026,11,"garage_1_or_more, two_or_more_stories"
M6797534481,329000,2,2,2232,185 Skyline Dr,Lakewood,NJ,8701,-74.246338,40.058526,148,"basement, garage_1_or_more, garage_2_or_more, single_story"
M5865345486,329000,3,2,1100,449 Cape Breton Ct,Brick,NJ,8723,-74.095085,40.045409,10,"basement, two_or_more_stories"
M5978992090,329900,3,3,1676,1413 Neptune Ave,Beachwood,NJ,8722,-74.203772,39.919091,10,"garage_1_or_more, two_or_more_stories"
M5471199356,329900,3,2,1481,4 Russell Childs Rd,Jackson,NJ,8527,-74.374976,40.107406,59,"basement, single_story"
M6075361114,329900,4,2,1494,1105 Hazelwood Rd,Toms River,NJ,8753,-74.142707,39.975711,29,single_story
M6671955958,329900,3,3,1296,1177 Barnacle Dr,Manahawkin,NJ,8050,-74.286065,39.723865,23,"garage_1_or_more, two_or_more_stories"
M6702413086,329900,2,2,1678,30 Dunrovin Ct,Manchester,NJ,8759,-74.268834,40.040742,17,"garage_1_or_more, garage_2_or_more, single_story"
M5248083084,329900,4,3,2148,114 Ocean Ave,Waretown,NJ,8758,-74.183231,39.789834,15,"garage_1_or_more, two_or_more_stories"
M6705394362,329900,2,2,1525,49 Leighton Ln,Manchester,NJ,8759,-74.278821,40.021968,15,"garage_1_or_more, single_story"
M6612238952,330000,4,2,1988,825 11th Ave,Toms River,NJ,8757,-74.266821,40.000786,25,"garage_1_or_more, two_or_more_stories"
M5792963653,330000,2,2,1204,1405 Park Ave,Brick,NJ,8724,-74.145726,40.082928,23,"basement, single_story"
M9646412887,330000,3,3,1660,311 Revival Rd,Brick,NJ,8723,-74.14674,40.061806,99,"garage_1_or_more, two_or_more_stories"
M5786679527,330000,5,2,2088,700 Hannibal St,Toms River,NJ,8757,-74.247228,40.001449,23,"garage_1_or_more, two_or_more_stories"
M6076553624,330000,3,2,1693,845 Girard Rd,Toms River,NJ,8753,-74.148421,39.973115,87,"basement, garage_2_or_more, two_or_more_stories"
M5902959234,330000,5,2,2080,23 Atlantis Ave,Manahawkin,NJ,8050,-74.294117,39.731972,50,two_or_more_stories
M6218872259,330000,2,2,1800,34 Edgeworth Cir,Manchester,NJ,8759,-74.276343,40.038595,24,"garage_1_or_more, single_story"
M9531839548,331490,3,3,2224,65 Melanie Way,Manahawkin,NJ,8050,-74.283348,39.706013,42,"garage_1_or_more, two_or_more_stories"
M5494344655,333000,4,2,2110,911 Elwood St,Forked River,NJ,8731,-74.212249,39.857957,18,two_or_more_stories
M5627169521,334294,4,3,2244,163 Emerson Ln,Barnegat,NJ,8005,-74.221596,39.765661,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6843681273,334900,3,2,1364,78 Nottingham Dr,Brick,NJ,8724,-74.105627,40.070202,26,"basement, garage_1_or_more, single_story"
M5221182148,334900,2,2,1986,61 Charlotteville Dr S,Toms River,NJ,8757,-74.235868,39.965012,64,single_story
M9954843553,335000,3,3,1660,307 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,99,"garage_1_or_more, two_or_more_stories"
M9989599198,335000,3,3,1660,315 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,8,"garage_1_or_more, two_or_more_stories"
M6814576572,335000,3,2,1792,319 Independence Dr,Forked River,NJ,8731,-74.175997,39.849159,14,"basement, single_story"
M6019290392,335000,3,2,1818,37 Sunnydale Dr,Bayville,NJ,8721,-74.155021,39.923546,35,"garage_1_or_more, two_or_more_stories"
M6390525487,335000,3,1,1168,1226 Dove St,Toms River,NJ,8753,-74.13169,39.970256,18,"basement, garage_1_or_more, single_story"
M9643984705,335000,3,3,1930,301 Discovery Rd,Brick,NJ,8723,-74.106141,40.044622,240,garage_2_or_more
M6187588463,335000,3,2,1380,1335 Lee Way,Forked River,NJ,8731,-74.206281,39.838058,10,"garage_1_or_more, single_story"
M6967730150,335500,3,3,2108,102 E Mohawk Dr,Tuckerton,NJ,8087,-74.380945,39.564624,22,two_or_more_stories
M9740797387,337000,3,3,1910,209 Revival Rd,Brick,NJ,8723,-74.14674,40.061806,152,"garage_1_or_more, two_or_more_stories"
M5474230949,337180,4,3,2167,11 Dylan Blvd,Barnegat,NJ,8005,-74.286742,39.751358,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5705044185,339000,2,2,2059,40 Lakeland Dr,Barnegat,NJ,8005,-74.264284,39.771079,10,"garage_1_or_more, garage_2_or_more, single_story"
M5022367641,339000,3,2,1378,1062 Driftwood Ave,Manahawkin,NJ,8050,-74.275864,39.732124,16,"garage_1_or_more, single_story"
M6046970763,339000,5,3,2340,98 Dock Ave,Waretown,NJ,8758,-74.181901,39.807016,12,"garage_1_or_more, single_story"
M9449565555,339000,1,1,790,304 Grand Central Ave Apt D,Lavallette,NJ,8735,-74.068246,39.975975,46,two_or_more_stories
M6550980223,339000,2,1,952,504 Raleigh Dr,Forked River,NJ,8731,-74.16714,39.845671,8,single_story
M6973549231,339000,3,2,1584,1050 Rudder Ave,Manahawkin,NJ,8050,-74.274767,39.729656,50,two_or_more_stories
M5216141799,339000,4,2,1892,72 E Connecticut Concourse,Jackson,NJ,8527,-74.256061,40.142668,24,"garage_1_or_more, two_or_more_stories"
M6921455295,339000,3,2,1725,311 Chestnut Dr,Lanoka Harbor,NJ,8734,-74.164153,39.861598,14,"garage_1_or_more, single_story"
M6756114532,339000,5,2,1500,69 Burnt Tavern Rd,Brick,NJ,8724,-74.148645,40.098833,20,"garage_1_or_more, single_story"
M6685538095,339000,6,2,2319,31 Cedar St,Barnegat,NJ,8005,-74.21727,39.757104,33,"garage_1_or_more, two_or_more_stories"
M5101592406,339900,2,2,1822,10 Dapplefields Ct,Lakewood,NJ,8701,-74.173979,40.030343,29,"garage_1_or_more, garage_2_or_more, single_story"
M6099896625,339900,4,3,2200,289 Manchester Ave,Lanoka Harbor,NJ,8734,-74.182838,39.867034,93,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6867443463,339900,3,3,1847,147 Golf View Blvd,Toms River,NJ,8753,-74.194195,39.993186,22,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6562383602,339900,4,2,2284,307 Bayside East Pkwy,Forked River,NJ,8731,-74.169904,39.848713,13,"garage_1_or_more, two_or_more_stories"
M6892164692,339900,3,3,1850,38 Southwind Dr,Waretown,NJ,8758,-74.184351,39.800899,51,"garage_1_or_more, two_or_more_stories"
M5099601047,339900,2,1,908,730 Twin Lakes Blvd,Tuckerton,NJ,8087,-74.38684,39.556369,60,single_story
M5169247485,339900,4,2,1736,82 Parkway Dr,Brick,NJ,8723,-74.15651,40.071656,17,single_story
M5249392650,339900,4,2,1610,10 Brookwood Pkwy,Jackson,NJ,8527,-74.245943,40.115436,30,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6980667729,339900,3,2,1317,1125 Dove St,Toms River,NJ,8753,-74.140682,39.970229,9,"basement, garage_1_or_more, single_story"
M6219444546,339900,2,2,1284,1340 Newark Ave,Whiting,NJ,8759,-74.362146,39.923282,18,"garage_1_or_more, single_story"
M9710077388,340000,3,3,1910,313 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,73,"garage_1_or_more, two_or_more_stories"
M6329051907,340000,3,2,1836,406 Lawrence Dr,Lanoka Harbor,NJ,8734,-74.159834,39.863356,38,"garage_1_or_more, two_or_more_stories"
M6540085940,340000,3,3,1910,301 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,127,"garage_1_or_more, two_or_more_stories"
M5402433543,340000,3,2,1517,1086 Westlake Dr,Toms River,NJ,8753,-74.144287,39.977034,11,"garage_1_or_more, single_story"
M6149038144,340000,3,2,2323,15 Banstead Way,Jackson,NJ,8527,-74.308959,40.135825,39,"garage_1_or_more, garage_2_or_more, single_story"
M9150989596,340000,3,3,1910,305 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,99,"garage_1_or_more, two_or_more_stories"
M9458924470,340000,3,3,1910,309 Prosper Way,Brick,NJ,8723,-74.146039,40.06345,71,"garage_1_or_more, two_or_more_stories"
M5090660370,340000,1,1,531,1301 Ocean Ave Unit 2,Point Pleasant Beach,NJ,8742,-74.039983,40.085114,52,single_story
M5592410946,344900,3,2,1560,701 S Green St,Tuckerton,NJ,8087,-74.337631,39.585835,52,"garage_1_or_more, single_story"
M6248830041,344900,3,3,2641,14 Stillwaters Ct,Barnegat,NJ,8005,-74.25413,39.770408,101,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9681556488,345000,3,3,1660,108 Prestige Rd,Brick,NJ,8723,-74.145366,40.062108,16,"garage_1_or_more, two_or_more_stories"
M6489909384,345000,3,2,1464,33 Pheasant Dr,Bayville,NJ,8721,-74.169071,39.918255,11,"garage_1_or_more, two_or_more_stories"
M9167613632,345000,3,3,1660,307 Revival Rd,Brick,NJ,8723,-74.146739,40.061805,71,"garage_1_or_more, two_or_more_stories"
M9021651641,345000,3,3,1660,106 Prestige Rd,Brick,NJ,8723,-74.145366,40.062108,16,"garage_1_or_more, two_or_more_stories"
M9895299565,345000,3,3,1660,303 Revival Rd,Brick,NJ,8723,-74.14674,40.061806,16,"garage_1_or_more, two_or_more_stories"
M9751171067,345000,3,3,1660,102 Prestige Rd,Brick,NJ,8723,-74.145366,40.062108,16,"garage_1_or_more, two_or_more_stories"
M5504998343,345000,4,2,1460,1150 Sally Ike Rd,Brick,NJ,8724,-74.124957,40.113261,80,"basement, garage_1_or_more, single_story"
M9247737203,345000,3,3,1660,104 Prestige Rd,Brick,NJ,8723,-74.145366,40.062108,16,"garage_1_or_more, two_or_more_stories"
M5028040991,345000,4,2,1556,15 W Longport Ave,Ocean Gate,NJ,8740,-74.141189,39.928598,35,"garage_1_or_more, two_or_more_stories"
M9168996634,345000,3,3,1930,305 Discovery Rd,Brick,NJ,8723,-74.146575,40.062076,190,garage_2_or_more
M9869038994,345000,3,3,1660,203 Revival Rd,Brick,NJ,8723,-74.146752,40.061814,8,"garage_1_or_more, two_or_more_stories"
M5970353912,346900,3,2,1350,514 Bryn Mawr Dr,Brick,NJ,8723,-74.146512,40.05392,88,"garage_1_or_more, single_story"
M5318604369,347344,4,3,2665,109 Hawthorne Ln,Barnegat,NJ,8005,-74.222131,39.766509,101,"basement, two_or_more_stories"
M5991567679,347900,5,2,1889,509 Riverside Ave,Toms River,NJ,8757,-74.275651,40.007446,10,"basement, garage_1_or_more, two_or_more_stories"
M5740123696,348900,4,2,1616,225 Swan Blvd,Toms River,NJ,8753,-74.126168,39.945391,41,two_or_more_stories
M5206706515,349000,3,1,1275,117 Laurel Blvd,Lanoka Harbor,NJ,8734,-74.168499,39.860896,10,"garage_1_or_more, single_story"
M5217614064,349000,3,3,1500,2 Westwood Ave,Lakewood,NJ,8701,-74.202002,40.097297,52,"basement, garage_1_or_more, two_or_more_stories"
M6330399778,349000,4,3,1808,1042 Cutlass Ave,Manahawkin,NJ,8050,-74.274373,39.730617,10,"garage_1_or_more, two_or_more_stories"
M5018785739,349000,3,3,1912,385 Route 9,Waretown,NJ,8758,-74.201835,39.783588,10,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5314782823,349000,3,2,1578,306 Nantucket Rd,Forked River,NJ,8731,-74.195674,39.823262,11,"garage_1_or_more, garage_2_or_more, single_story"
