property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features,P_zip,P_latitude,P_longitude,dist_P (mi.),S_zip,S_latitude,S_longitude,dist_S (mi.),F_zip,F_latitude,F_longitude,dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.)
M6472644033,275000,3,3,1944,22 Farrah Dr,Manahawkin,NJ,8050,-74.281706,39.705803,60,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.9621412968645136,8050.0,39.70273812,-74.283434768,0.2315858664527183,8050.0,39.69497299993543,-74.25307499969995,1.7326774662893223,1.625023553796872,485
M6487862202,279000,4,2,1920,251 Outboard Ave,Manahawkin,NJ,8050,-74.281811,39.73436,58,two_or_more_stories,8050.0,39.6918431,-74.2503976,3.398265813757291,8050.0,39.741927263,-74.2807001159999,0.5256522780541775,8050.0,39.73457336419354,-74.27959442182866,0.12191731796480791,1.625023553796872,485
M6524367082,569900,3,3,1300,88 Phyllis Ln,Manahawkin,NJ,8050,-74.23007,39.669585,28,two_or_more_stories,8050.0,39.6918431,-74.2503976,1.8948767878935733,8050.0,39.7022705700001,-74.2564606019999,2.6763160992896977,8050.0,39.69497299993543,-74.25307499969995,2.1555566484201507,1.625023553796872,485
M6562601939,184900,1,1,696,54 Indian Rd,Manahawkin,NJ,8050,-74.251496,39.688939,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,0.20916506438949262,8050.0,39.7022705700001,-74.2564606019999,0.9589857175399105,8050.0,39.69497299993543,-74.25307499969995,0.42517847490309296,1.625023553796872,485
M6587167532,574900,5,3,3566,1096 Ridge Ave,Manahawkin,NJ,8050,-74.255369,39.72006,23,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.9657964852084875,8050.0,39.7169350890001,-74.254180372,0.22517411947298432,8050.0,39.73457336419354,-74.27959442182866,1.6590367140805973,1.625023553796872,485
M6606533410,989000,4,3,2864,24 Betty Dr,Manahawkin,NJ,8050,-74.23392,39.677081,48,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.3590194372645437,8050.0,39.7022705700001,-74.2564606019999,2.1296918194138335,8050.0,39.69497299993543,-74.25307499969995,1.6180043676714932,1.625023553796872,485
M6671955958,329900,3,3,1296,1177 Barnacle Dr,Manahawkin,NJ,8050,-74.286065,39.723865,23,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9452439644990864,8050.0,39.741927263,-74.2807001159999,1.2802569173881764,8050.0,39.73457336419354,-74.27959442182866,0.8189967994941028,1.625023553796872,485
M6676712181,495000,3,2,1779,951 Jennifer Ln,Manahawkin,NJ,8050,-74.223727,39.669508,101,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.12028727721075,8050.0,39.7022705700001,-74.2564606019999,2.8817824285132048,8050.0,39.69497299993543,-74.25307499969995,2.3780319495132076,1.625023553796872,485
M6679665820,174900,2,2,1112,48 Sycamore Rd,Manahawkin,NJ,8050,-74.306768,39.7504,10,"garage_1_or_more, single_story",8050.0,39.6918431,-74.2503976,5.079177360521593,8050.0,39.741927263,-74.2807001159999,1.5386944142988104,8050.0,39.73457336419354,-74.27959442182866,1.8422391928577477,1.625023553796872,485
M6691036121,284900,3,1,1104,185 Yeoman Rd,Manahawkin,NJ,8050,-74.285477,39.737762,20,single_story,8050.0,39.6918431,-74.2503976,3.702336238442068,8050.0,39.741927263,-74.2807001159999,0.38810633638451186,8050.0,39.73457336419354,-74.27959442182866,0.38931890286108317,1.625023553796872,485
M6705665892,599999,4,3,2182,24 David Dr,Manahawkin,NJ,8050,-74.231988,39.673375,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.6230196163600372,8050.0,39.7022705700001,-74.2564606019999,2.4001369012831186,8050.0,39.69497299993543,-74.25307499969995,1.8832121656042653,1.625023553796872,485
M6727444947,269900,2,1,1310,217 Stormy Rd,Manahawkin,NJ,8050,-74.294594,39.742429,46,"garage_1_or_more, single_story",8050.0,39.6918431,-74.2503976,4.2433767305170615,8050.0,39.741927263,-74.2807001159999,0.7593956137670944,8050.0,39.73457336419354,-74.27959442182866,0.9821045828525611,1.625023553796872,485
M6739593644,385000,4,3,1844,126 Bosun Ave,Manahawkin,NJ,8050,-74.284208,39.724454,23,"basement, garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9105114843795157,8050.0,39.741927263,-74.2807001159999,1.2207736289128295,8050.0,39.73457336419354,-74.27959442182866,0.7422856536494131,1.625023553796872,485
M6821574529,199900,3,2,1265,1047 Dune Ave,Manahawkin,NJ,8050,-74.276771,39.723893,49,"garage_1_or_more, single_story",8050.0,39.6918431,-74.2503976,2.638947704652178,8050.0,39.741927263,-74.2807001159999,1.262721321961465,8050.0,39.73457336419354,-74.27959442182866,0.7528964531161153,1.625023553796872,485
M6842498330,319000,3,3,1900,25 Melanie Way,Manahawkin,NJ,8050,-74.282241,39.704902,32,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.9582694102141622,8050.0,39.70273812,-74.283434768,0.16291467957026565,8050.0,39.69497299993543,-74.25307499969995,1.7335811938898105,1.625023553796872,485
M6865697405,325000,4,2,1672,286 Privateer Rd,Manahawkin,NJ,8050,-74.293833,39.738134,37,"garage_1_or_more, single_story",8050.0,39.6918431,-74.2503976,3.9782476438033587,8050.0,39.741927263,-74.2807001159999,0.7633307468437535,8050.0,39.73457336419354,-74.27959442182866,0.8153234463689578,1.625023553796872,485
M6868929912,669900,4,3,1092,4 Patrick Dr,Manahawkin,NJ,8050,-74.226143,39.657884,65,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.691515601557174,8050.0,39.7022705700001,-74.2564606019999,3.481396556225628,8050.0,39.69497299993543,-74.25307499969995,2.951530991241636,1.625023553796872,485
M6880512436,379900,3,1,1172,52 Mary Alice Rd,Manahawkin,NJ,8050,-74.230016,39.672369,101,single_story,8050.0,39.6918431,-74.2503976,1.7446967920218306,8050.0,39.7022705700001,-74.2564606019999,2.5182542377609596,8050.0,39.69497299993543,-74.25307499969995,2.0044261162442414,1.625023553796872,485
M6884991534,753000,4,3,2062,52 Benjamin Blvd,Manahawkin,NJ,8050,-74.216887,39.650276,17,two_or_more_stories,8050.0,39.6918431,-74.2503976,3.4020425464814164,8050.0,39.7022705700001,-74.2564606019999,4.1880497461129025,8050.0,39.69497299993543,-74.25307499969995,3.662740947474595,1.625023553796872,485
M6890730489,1350000,5,4,2860,1587 Mill Creek Rd,Manahawkin,NJ,8050,-74.222751,39.655281,79,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.93990596185077,8050.0,39.7022705700001,-74.2564606019999,3.728268357457007,8050.0,39.69497299993543,-74.25307499969995,3.2003204885606498,1.625023553796872,485
M6890767755,680000,3,3,1694,2136 Mill Creek Rd,Manahawkin,NJ,8050,-74.22111,39.657834,11,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.8396818092419016,8050.0,39.7022705700001,-74.2564606019999,3.623060000927064,8050.0,39.69497299993543,-74.25307499969995,3.10046871404671,1.625023553796872,485
M6909654403,739900,4,3,1978,36 Jennie Dr,Manahawkin,NJ,8050,-74.219854,39.667618,16,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.3611813447764556,8050.0,39.7022705700001,-74.2564606019999,3.1163913757454096,8050.0,39.69497299993543,-74.25307499969995,2.617775647638706,1.625023553796872,485
M6915803467,750000,4,4,2072,114 Jeanne Dr,Manahawkin,NJ,8050,-74.232725,39.664979,38,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.089735893357232,8050.0,39.7022705700001,-74.2564606019999,2.881051941648332,8050.0,39.69497299993543,-74.25307499969995,2.348989482447177,1.625023553796872,485
M6922654103,275000,2,2,1496,13 Newport Rd,Manahawkin,NJ,8050,-74.29974,39.748104,29,single_story,8050.0,39.6918431,-74.2503976,4.725260668889718,8050.0,39.741927263,-74.2807001159999,1.1235496327318322,8050.0,39.73457336419354,-74.27959442182866,1.442747972463863,1.625023553796872,485
M6938020970,989500,4,4,2800,136 Lawrence Dr,Manahawkin,NJ,8050,-74.237189,39.673898,53,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.4329281526839583,8050.0,39.7022705700001,-74.2564606019999,2.222567174643998,8050.0,39.69497299993543,-74.25307499969995,1.6932115404527177,1.625023553796872,485
M6969398894,1185000,5,4,2600,156 Morton Dr,Manahawkin,NJ,8050,-74.238396,39.672369,24,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,1.494980227896638,8050.0,39.7022705700001,-74.2564606019999,2.2868471953691007,8050.0,39.69497299993543,-74.25307499969995,1.7535531915869569,1.625023553796872,485
M6973549231,339000,3,2,1584,1050 Rudder Ave,Manahawkin,NJ,8050,-74.274767,39.729656,50,two_or_more_stories,8050.0,39.6918431,-74.2503976,2.928782281486861,8050.0,39.741927263,-74.2807001159999,0.9065717402852348,8050.0,39.73457336419354,-74.27959442182866,0.4296465730462079,1.625023553796872,485
M6974938037,699613,4,3,3350,1283 Ridge Ave,Manahawkin,NJ,8050,-74.24481,39.729036,42,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.5843806108707406,8050.0,39.7169350890001,-74.254180372,0.9792447933049698,8050.0,39.73457336419354,-74.27959442182866,1.9372806022144857,1.625023553796872,485
M6987396418,525000,4,2,1818,86 Morton Dr,Manahawkin,NJ,8050,-74.240212,39.674681,9,two_or_more_stories,8050.0,39.6918431,-74.2503976,1.308273150530792,8050.0,39.7022705700001,-74.2564606019999,2.1002561553697583,8050.0,39.69497299993543,-74.25307499969995,1.5664186821817292,1.625023553796872,485
M6990068896,550000,3,4,2032,1317 Ridge Ave,Manahawkin,NJ,8050,-74.242638,39.729663,71,"basement, garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.643741961329842,8050.0,39.7169350890001,-74.254180372,1.0809485321247778,8050.0,39.73457336419354,-74.27959442182866,2.0460683747564183,1.625023553796872,485
M6998384796,550000,4,2,1394,100 Bernard Dr,Manahawkin,NJ,8050,-74.245001,39.670026,25,two_or_more_stories,8050.0,39.6918431,-74.2503976,1.5339458384150653,8050.0,39.7022705700001,-74.2564606019999,2.311182284584491,8050.0,39.69497299993543,-74.25307499969995,1.7768967196037,1.625023553796872,485
M6999929330,399900,5,3,2628,237 Stormy Rd,Manahawkin,NJ,8050,-74.295807,39.742002,21,two_or_more_stories,8050.0,39.6918431,-74.2503976,4.257401201459203,8050.0,39.741927263,-74.2807001159999,0.8248519865047517,8050.0,39.73457336419354,-74.27959442182866,1.0229003106635446,1.625023553796872,485
M9016890404,479900,5,3,2700,302 Atlantis Ave,Manahawkin,NJ,8050,-74.27945,39.739355,156,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,3.641924398134627,8050.0,39.741927263,-74.2807001159999,0.19015851138637563,8050.0,39.73457336419354,-74.27959442182866,0.3300270885370153,1.625023553796872,485
M9043875852,479000,3,3,2700,112 Bowline Rd,Manahawkin,NJ,8050,-74.296705,39.739722,45,"basement, garage_1_or_more, single_story",8050.0,39.6918431,-74.2503976,4.160143049606919,8050.0,39.741927263,-74.2807001159999,0.8870155432455736,8050.0,39.73457336419354,-74.27959442182866,0.9995031602656358,1.625023553796872,485
M9155917503,317990,3,3,1969,1 Farrah Dr,Manahawkin,NJ,8050,-74.282757,39.705864,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0143506592093448,8050.0,39.70273812,-74.283434768,0.21883734525146392,8050.0,39.69497299993543,-74.25307499969995,1.7863890061413874,1.625023553796872,485
M9165046435,519490,4,3,3230,126 Bennet Ln,Manahawkin,NJ,8050,-74.29790247,39.71081864,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.905498261669306,8050.0,39.7026888550001,-74.283559462,0.9633070810524668,8050.0,39.73457336419354,-74.27959442182866,1.9198460975966738,1.625023553796872,485
M9169187202,559500,4,3,2301,167 Park Side Ln,Stafford Township,NJ,8050,-74.2820816,39.692276,26,"basement, garage_1_or_more, garage_2_or_more, single_story",8050.0,39.6918431,-74.2503976,1.7302042566548854,8050.0,39.7026888550001,-74.283559462,0.7230039019766278,8050.0,39.69497299993543,-74.25307499969995,1.5946559292809364,1.625023553796872,485
M9260385232,317990,3,3,1969,11 Farrah Dr,Manahawkin,NJ,8050,-74.282745,39.705994,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0181006254755087,8050.0,39.70273812,-74.283434768,0.22779062429546623,8050.0,39.69497299993543,-74.25307499969995,1.7895877798480913,1.625023553796872,485
M9289359375,321490,3,3,2224,59 Melanie Way,Manahawkin,NJ,8050,-74.283209,39.706068,42,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0427576393576,8050.0,39.70273812,-74.283434768,0.23009215816647213,8050.0,39.69497299993543,-74.25307499969995,1.814701235703995,1.625023553796872,485
M9320703283,328990,3,3,2224,61 Melanie Way,Manahawkin,NJ,8050,-74.283486,39.705842,39,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0486359323504773,8050.0,39.70273812,-74.283434768,0.21418598692191107,8050.0,39.69497299993543,-74.25307499969995,1.821950753652948,1.625023553796872,485
M9365606108,316990,3,3,1969,9 Farrah Dr,Manahawkin,NJ,8050,-74.282817,39.705902,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.018483509359604,8050.0,39.70273812,-74.283434768,0.22089812690564514,8050.0,39.69497299993543,-74.25307499969995,1.7904643138757679,1.625023553796872,485
M9398312567,318990,3,3,2224,53 Melanie Way,Manahawkin,NJ,8050,-74.283413,39.705812,42,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0441449860815317,8050.0,39.70273812,-74.283434768,0.21210105006690538,8050.0,39.69497299993543,-74.25307499969995,1.817466234421589,1.625023553796872,485
M9443519037,310990,3,3,1969,5 Farrah Dr,Manahawkin,NJ,8050,-74.282616,39.706044,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0136159599268986,8050.0,39.70273812,-74.283434768,0.23244511746092386,8050.0,39.69497299993543,-74.25307499969995,1.7846883955546706,1.625023553796872,485
M9471906276,536990,5,4,3127,171 Ashburn Ave,Manahawkin,NJ,8050,-74.29916176,39.71110348,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9757655592531904,8050.0,39.7026888550001,-74.283559462,1.0309295860464405,8050.0,39.73457336419354,-74.27959442182866,1.940091838262344,1.625023553796872,485
M9479243888,311990,3,3,1969,13 Farrah Dr,Manahawkin,NJ,8050,-74.282681,39.706075,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.017757299962345,8050.0,39.70273812,-74.283434768,0.23389404744498918,8050.0,39.69497299993543,-74.25307499969995,1.788811459653662,1.625023553796872,485
M9518894993,528550,5,3,2925,1 Corliss Way,Manahawkin,NJ,8050,-74.29848312,39.7111347,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9436322881137333,8050.0,39.7026888550001,-74.283559462,1.0017803215509864,8050.0,39.73457336419354,-74.27959442182866,1.9181194429701618,1.625023553796872,485
M9519029708,321490,3,3,2224,57 Melanie Way,Manahawkin,NJ,8050,-74.283284,39.705982,42,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0435103382920055,8050.0,39.70273812,-74.283434768,0.2239790458011971,8050.0,39.69497299993543,-74.25307499969995,1.8159245829336486,1.625023553796872,485
M9523018066,522490,5,4,3126,122 Bennet Ln,Manahawkin,NJ,8050,-74.27838,39.72646,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.8354082856298177,8050.0,39.741927263,-74.2807001159999,1.0747330208251538,8050.0,39.73457336419354,-74.27959442182866,0.5637353031628792,1.625023553796872,485
M9531839548,331490,3,3,2224,65 Melanie Way,Manahawkin,NJ,8050,-74.283348,39.706013,42,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0476019898966884,8050.0,39.70273812,-74.283434768,0.22601637720432893,8050.0,39.69497299993543,-74.25307499969995,1.8199933907079393,1.625023553796872,485
M9610666546,526310,5,4,3127,214 Ashburn Ave,Manahawkin,NJ,8050,-74.29887744,39.71039814,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9403685921798424,8050.0,39.7026888550001,-74.283559462,0.9911920071413167,8050.0,39.73457336419354,-74.27959442182866,1.9725680763658635,1.625023553796872,485
M9634553053,528160,4,3,2244,19 Payton Dr,Manahawkin,NJ,8050,-74.29877151,39.71103796,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.954686904247611,8050.0,39.7026888550001,-74.283559462,1.0108101614169467,8050.0,39.73457336419354,-74.27959442182866,1.9322380878884546,1.625023553796872,485
M9648395105,485105,4,3,2244,202 Ashburn Ave,Manahawkin,NJ,8050,-74.29881782,39.7110692,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9579135127426093,8050.0,39.7026888550001,-74.283559462,1.0141164050990559,8050.0,39.73457336419354,-74.27959442182866,1.931799455935595,1.625023553796872,485
M9663321656,560490,4,3,3250,209 Ashburn Ave,Manahawkin,NJ,8050,-74.27838,39.72646,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.8354082856298177,8050.0,39.741927263,-74.2807001159999,1.0747330208251538,8050.0,39.73457336419354,-74.27959442182866,0.5637353031628792,1.625023553796872,485
M9780631144,318990,3,3,1969,7 Farrah Dr,Manahawkin,NJ,8050,-74.282536,39.706141,14,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0130727336485523,8050.0,39.70273812,-74.283434768,0.23987199089986808,8050.0,39.69497299993543,-74.25307499969995,1.7836231286961544,1.625023553796872,485
M9799093635,322490,3,3,2224,63 Melanie Way,Manahawkin,NJ,8050,-74.283412,39.705933,18,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.0480468794163387,8050.0,39.70273812,-74.283434768,0.2204502250803777,8050.0,39.69497299993543,-74.25307499969995,1.8208680954895273,1.625023553796872,485
M9844365262,318990,3,3,2224,55 Melanie Way,Manahawkin,NJ,8050,-74.283347,39.705902,25,"garage_1_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.043907862164346,8050.0,39.70273812,-74.283434768,0.21836031037815726,8050.0,39.69497299993543,-74.25307499969995,1.81675135019081,1.625023553796872,485
M9907997681,479900,5,3,2552,1840 Breakers Dr,Manahawkin,NJ,8050,-74.294569,39.74654,171,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,4.478873146576619,8050.0,39.741927263,-74.2807001159999,0.8214106530336137,8050.0,39.73457336419354,-74.27959442182866,1.1620095972321431,1.625023553796872,485
M9932714569,499885,5,3,2925,198 Ashburn Ave,Manahawkin,NJ,8050,-74.29927705,39.7116042,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,2.9969592867684134,8050.0,39.7026888550001,-74.283559462,1.0558853114364122,8050.0,39.73457336419354,-74.27959442182866,1.9148731366071639,1.625023553796872,485
M9938970482,465000,4,3,2685,1836 Breakers Dr,Manahawkin,NJ,8050,-74.294957,39.746404,179,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8050.0,39.6918431,-74.2503976,4.482431785404498,8050.0,39.741927263,-74.2807001159999,0.8374740949414884,8050.0,39.73457336419354,-74.27959442182866,1.1704479286477627,1.625023553796872,485
